persentase_kehadiran,rata_rata_nilai,tren_nilai,jumlah_mapel_di_bawah_kkm,status_kip,jarak_rumah_km,jumlah_pelanggaran,pekerjaan_ortu,pendidikan_ortu,jumlah_saudara,putus_sekolah,sumber,id_siswa,nama,kelas,angkatan
100.0,90.7,-1.2,0,1,3.4,1,3,3,3,0,StudentExpanded,STU14364,Omar2 N,XI RPL 2,2022
97.7,79.7,-0.0,0,0,11.4,0,3,4,1,0,StudentExpanded,STU14365,Pertiwi N,XI AKL 1,2022
75.3,72.0,0.8,1,0,1.3,7,3,3,5,0,StudentExpanded,STU14366,Rafi N,XII TKJ 1,2021
76.5,51.0,-0.0,1,1,18.1,3,3,3,5,1,StudentExpanded,STU14367,Salsa N,XII TKJ 2,2021
89.6,56.7,-1.6,2,0,11.9,2,1,1,1,1,StudentExpanded,STU14368,Titis N,XII RPL 1,2021
88.1,51.3,6.2,3,1,14.9,0,1,1,2,1,StudentExpanded,STU14369,Umam N,XII RPL 2,2021
78.1,59.3,2.1,3,1,4.1,2,1,1,2,1,StudentExpanded,STU14370,Vino N,XII AKL 1,2021
94.1,86.0,-2.0,0,0,4.5,0,3,3,4,0,StudentExpanded,STU14371,Winda N,X TKJ 1,2023
82.7,90.3,0.3,0,0,3.9,2,1,1,3,0,StudentExpanded,STU14372,Yudha N,X TKJ 2,2023
87.0,93.7,3.6,0,0,0.5,2,3,4,1,0,StudentExpanded,STU14373,Zara N,X RPL 1,2023
79.5,62.7,-1.3,3,1,6.0,2,1,1,3,1,StudentExpanded,STU14374,Arya N,X RPL 2,2023
99.0,63.0,-0.3,1,1,4.4,1,3,3,2,1,StudentExpanded,STU14375,Bella N,X AKL 1,2023
61.8,66.3,-1.0,1,1,5.3,3,3,4,1,0,StudentExpanded,STU14376,Candra N,XI TKJ 1,2022
93.1,66.7,3.8,3,0,12.0,3,2,2,2,0,StudentExpanded,STU14377,Danu N,XI TKJ 2,2022
88.7,66.3,1.6,2,0,0.5,1,2,2,3,0,StudentExpanded,STU14378,Ervina N,XI RPL 1,2022
45.3,46.7,-1.6,3,1,5.9,3,3,3,5,1,StudentExpanded,STU14379,Faris N,XI RPL 2,2022
97.0,69.7,6.8,2,0,5.5,1,3,4,1,0,StudentExpanded,STU14380,Gina N,XI AKL 1,2022
95.5,52.7,-2.6,3,0,1.5,0,1,1,1,1,StudentExpanded,STU14381,Huda N,XII TKJ 1,2021
82.5,93.0,0.3,0,0,9.3,1,3,3,4,0,StudentExpanded,STU14382,Irvan N,XII TKJ 2,2021
94.3,85.0,3.9,0,0,4.2,0,2,2,2,0,StudentExpanded,STU14383,Joko2 N,XII RPL 1,2021
85.5,57.7,-0.0,3,1,2.8,1,2,2,0,1,StudentExpanded,STU14384,Kartini N,XII RPL 2,2021
100.0,65.0,-0.6,4,1,3.0,1,3,4,2,0,StudentExpanded,STU14385,Lestari2 N,XII AKL 1,2021
94.8,86.3,1.6,0,1,0.8,1,3,3,1,0,StudentExpanded,STU14386,Manuel N,X TKJ 1,2023
87.5,79.7,0.8,0,0,0.5,1,2,2,4,0,StudentExpanded,STU14387,Nisa N,X TKJ 2,2023
100.0,68.7,-2.1,2,0,5.7,3,1,1,1,0,StudentExpanded,STU14388,Oscar N,X RPL 1,2023
100.0,36.7,2.5,4,1,3.0,3,2,2,3,1,StudentExpanded,STU14389,Putri2 N,X RPL 2,2023
100.0,76.0,-2.1,0,0,4.1,1,3,4,2,0,StudentExpanded,STU14390,Rahma N,X AKL 1,2023
69.9,44.3,-3.8,2,0,5.7,2,3,3,3,1,StudentExpanded,STU14391,Adi N,XI TKJ 1,2022
93.8,87.0,1.0,0,1,0.5,4,3,3,2,0,StudentExpanded,STU14392,Budi2 N,XI TKJ 2,2022
76.8,80.7,-2.2,0,1,4.0,0,2,2,6,0,StudentExpanded,STU14393,Citra2 N,XI RPL 1,2022
100.0,94.3,0.5,0,0,8.5,4,3,4,3,0,StudentExpanded,STU14394,Dewi2 N,XI RPL 2,2022
89.1,92.0,1.6,0,1,1.4,0,3,3,1,0,StudentExpanded,STU14395,Eka2 N,XI AKL 1,2022
99.0,73.0,1.0,2,1,0.5,2,3,3,0,0,StudentExpanded,STU14396,Fajar2 N,XII TKJ 1,2021
84.0,82.3,9.8,0,0,8.3,2,3,3,4,0,StudentExpanded,STU14397,Gita2 N,XII TKJ 2,2021
89.8,61.3,4.8,2,0,0.5,2,1,1,3,1,StudentExpanded,STU14398,Hadi2 N,XII RPL 1,2021
56.9,70.0,2.1,1,0,4.8,2,3,3,2,0,StudentExpanded,STU14399,Indah2 N,XII RPL 2,2021
95.0,47.0,2.0,3,1,2.2,1,3,3,1,1,StudentExpanded,STU14400,Joko3 N,XII AKL 1,2021
100.0,91.3,2.9,0,0,4.9,3,3,3,3,0,StudentExpanded,STU14401,Andi O,X TKJ 1,2023
73.2,60.3,0.5,3,0,7.7,2,3,4,2,1,StudentExpanded,STU14402,Budi O,X TKJ 2,2023
55.5,63.3,0.2,3,1,3.5,3,3,3,4,1,StudentExpanded,STU14403,Citra O,X RPL 1,2023
100.0,86.3,0.3,0,1,0.5,0,3,4,0,0,StudentExpanded,STU14404,Dewi O,X RPL 2,2023
100.0,49.3,-0.9,2,0,0.8,2,2,2,1,1,StudentExpanded,STU14405,Eka O,X AKL 1,2023
96.2,71.7,6.6,4,0,3.3,2,2,2,4,0,StudentExpanded,STU14406,Fajar O,XI TKJ 1,2022
79.2,60.0,-2.5,1,1,0.5,4,3,3,0,1,StudentExpanded,STU14407,Gita O,XI TKJ 2,2022
79.5,68.3,3.4,1,0,4.7,3,3,3,1,0,StudentExpanded,STU14408,Hadi O,XI RPL 1,2022
100.0,92.3,3.0,0,0,0.5,5,2,2,2,0,StudentExpanded,STU14409,Indah O,XI RPL 2,2022
81.3,80.3,2.6,0,0,3.5,0,1,1,0,0,StudentExpanded,STU14410,Joko O,XI AKL 1,2022
88.4,80.3,0.7,0,0,2.7,3,3,3,0,0,StudentExpanded,STU14411,Kartika O,XII TKJ 1,2021
83.9,70.0,-2.1,3,0,1.0,3,2,2,3,0,StudentExpanded,STU14412,Lukman O,XII TKJ 2,2021
83.9,45.0,1.9,4,1,23.7,1,2,2,1,1,StudentExpanded,STU14413,Maya O,XII RPL 1,2021
79.1,53.3,1.9,3,1,0.5,1,3,3,3,1,StudentExpanded,STU14414,Nanda O,XII RPL 2,2021
83.4,66.3,7.6,2,0,1.0,4,1,1,1,0,StudentExpanded,STU14415,Omar O,XII AKL 1,2021
100.0,63.0,2.5,4,0,0.5,1,3,3,0,1,StudentExpanded,STU14416,Putri O,X TKJ 1,2023
90.9,65.0,1.4,2,0,8.0,1,1,1,4,0,StudentExpanded,STU14417,Rizky O,X TKJ 2,2023
95.2,97.3,0.6,0,0,0.6,3,2,2,5,0,StudentExpanded,STU14418,Sari O,X RPL 1,2023
88.8,32.3,-0.6,3,1,22.7,4,1,1,4,1,StudentExpanded,STU14419,Tono O,X RPL 2,2023
60.0,34.0,1.4,3,1,5.4,1,3,3,3,1,StudentExpanded,STU14420,Ulya O,X AKL 1,2023
95.9,53.3,2.4,4,1,1.4,1,3,4,3,1,StudentExpanded,STU14421,Vina O,XI TKJ 1,2022
86.5,59.7,-1.7,2,0,7.3,3,1,1,2,1,StudentExpanded,STU14422,Wahyu O,XI TKJ 2,2022
73.8,65.3,-0.8,4,1,7.0,4,3,4,1,0,StudentExpanded,STU14423,Xena O,XI RPL 1,2022
83.8,76.3,-2.1,0,0,0.7,2,2,2,2,0,StudentExpanded,STU14424,Yoga O,XI RPL 2,2022
88.4,52.0,2.0,3,0,3.6,1,3,3,2,1,StudentExpanded,STU14425,Zahra O,XI AKL 1,2022
89.8,92.3,3.9,0,0,16.3,3,2,2,1,0,StudentExpanded,STU14426,Agus O,XII TKJ 1,2021
100.0,69.3,-7.5,4,0,2.8,3,3,3,4,0,StudentExpanded,STU14427,Bayu O,XII TKJ 2,2021
72.3,68.0,-0.4,3,0,9.8,2,1,1,0,0,StudentExpanded,STU14428,Cahaya O,XII RPL 1,2021
69.4,81.3,6.0,0,0,1.3,4,1,1,2,0,StudentExpanded,STU14429,Dimas O,XII RPL 2,2021
77.0,92.0,2.8,0,0,4.4,4,3,3,2,0,StudentExpanded,STU14430,Elin O,XII AKL 1,2021
76.5,63.3,1.7,1,1,21.8,2,2,2,1,1,StudentExpanded,STU14431,Fadil O,X TKJ 1,2023
80.3,41.7,-3.0,4,1,5.1,2,1,1,3,1,StudentExpanded,STU14432,Glen O,X TKJ 2,2023
76.4,56.7,3.2,3,0,0.5,2,3,3,3,1,StudentExpanded,STU14433,Hana O,X RPL 1,2023
64.6,62.0,0.4,1,0,4.4,3,2,2,3,1,StudentExpanded,STU14434,Irfan O,X RPL 2,2023
63.9,71.0,2.9,4,0,5.6,1,3,3,3,0,StudentExpanded,STU14435,Jasmine O,X AKL 1,2023
63.4,63.0,7.3,3,0,0.5,2,2,2,3,1,StudentExpanded,STU14436,Koko O,XI TKJ 1,2022
81.5,79.3,-3.4,0,0,14.2,2,3,3,4,0,StudentExpanded,STU14437,Lestari O,XI TKJ 2,2022
70.1,61.3,4.9,4,0,5.5,1,2,2,2,1,StudentExpanded,STU14438,Mitra O,XI RPL 1,2022
75.2,55.0,-0.3,4,1,1.0,0,3,3,0,1,StudentExpanded,STU14439,Nopal O,XI RPL 2,2022
100.0,53.3,4.3,3,1,0.5,3,2,2,1,1,StudentExpanded,STU14440,Olivia O,XI AKL 1,2022
67.8,76.7,-1.2,0,0,3.1,3,2,2,3,0,StudentExpanded,STU14441,Prabu O,XII TKJ 1,2021
85.7,56.0,-2.4,4,1,7.1,3,3,4,2,1,StudentExpanded,STU14442,Raka O,XII TKJ 2,2021
62.2,50.0,2.8,3,1,3.3,2,2,2,2,1,StudentExpanded,STU14443,Sinta O,XII RPL 1,2021
60.6,53.0,-4.4,1,0,0.6,5,3,3,1,1,StudentExpanded,STU14444,Taufik O,XII RPL 2,2021
91.5,79.7,-1.8,0,0,3.4,2,3,3,2,0,StudentExpanded,STU14445,Uci O,XII AKL 1,2021
90.7,53.0,-1.8,2,0,1.9,2,3,3,1,1,StudentExpanded,STU14446,Vera O,X TKJ 1,2023
96.9,75.3,-1.5,0,0,1.0,4,3,4,4,0,StudentExpanded,STU14447,Wulan O,X TKJ 2,2023
100.0,72.3,2.4,2,1,3.3,3,2,2,1,0,StudentExpanded,STU14448,Yanto O,X RPL 1,2023
82.0,73.3,2.1,4,0,4.7,2,3,3,1,0,StudentExpanded,STU14449,Zaki O,X RPL 2,2023
90.5,82.0,0.2,0,0,0.5,0,3,3,0,0,StudentExpanded,STU14450,Aldi O,X AKL 1,2023
79.2,75.0,-1.8,0,1,7.9,4,2,2,1,0,StudentExpanded,STU14451,Bening O,XI TKJ 1,2022
100.0,94.7,-0.0,0,0,5.2,2,3,4,2,0,StudentExpanded,STU14452,Cakra O,XI TKJ 2,2022
73.5,85.7,-3.4,0,0,5.8,2,3,3,3,0,StudentExpanded,STU14453,Darma O,XI RPL 1,2022
89.2,58.7,-3.4,1,1,1.5,2,1,1,2,1,StudentExpanded,STU14454,Elang O,XI RPL 2,2022
65.0,55.0,-1.7,2,0,0.8,4,3,3,3,1,StudentExpanded,STU14455,Fitri O,XI AKL 1,2022
84.4,64.0,-3.9,4,0,16.2,5,1,1,3,1,StudentExpanded,STU14456,Gilang O,XII TKJ 1,2021
63.7,89.0,0.8,0,0,14.1,1,2,2,2,0,StudentExpanded,STU14457,Haris O,XII TKJ 2,2021
85.6,61.0,2.2,2,0,6.3,4,2,2,2,1,StudentExpanded,STU14458,Ika O,XII RPL 1,2021
100.0,80.3,0.4,0,0,7.8,1,2,2,3,0,StudentExpanded,STU14459,Janur O,XII RPL 2,2021
80.2,93.0,-2.9,0,0,4.5,1,3,4,3,0,StudentExpanded,STU14460,Kamil O,XII AKL 1,2021
79.6,66.0,-1.0,4,0,8.2,2,3,3,0,0,StudentExpanded,STU14461,Lira O,X TKJ 1,2023
99.3,81.7,3.1,0,0,1.6,3,2,2,2,0,StudentExpanded,STU14462,Melda O,X TKJ 2,2023
80.7,50.0,3.9,4,0,0.6,3,2,2,2,1,StudentExpanded,STU14463,Naim O,X RPL 1,2023
100.0,75.0,-3.2,0,0,4.4,0,2,2,2,0,StudentExpanded,STU14464,Omar2 O,X RPL 2,2023
91.8,79.3,1.7,0,1,6.5,1,2,2,0,0,StudentExpanded,STU14465,Pertiwi O,X AKL 1,2023
100.0,92.0,-2.1,0,0,0.6,3,3,4,4,0,StudentExpanded,STU14466,Rafi O,XI TKJ 1,2022
54.7,72.0,3.9,1,0,8.5,2,1,1,1,0,StudentExpanded,STU14467,Salsa O,XI TKJ 2,2022
82.0,53.0,4.1,2,1,9.7,1,1,1,0,1,StudentExpanded,STU14468,Titis O,XI RPL 1,2022
65.0,58.0,-7.1,3,1,1.0,1,2,2,3,1,StudentExpanded,STU14469,Umam O,XI RPL 2,2022
78.9,74.3,-2.4,4,1,14.7,1,1,1,3,0,StudentExpanded,STU14470,Vino O,XI AKL 1,2022
92.7,81.0,1.6,0,0,7.1,2,3,3,1,0,StudentExpanded,STU14471,Winda O,XII TKJ 1,2021
76.3,48.7,-6.3,4,0,0.8,3,3,4,0,1,StudentExpanded,STU14472,Yudha O,XII TKJ 2,2021
67.1,44.3,4.8,3,1,0.5,3,1,1,2,1,StudentExpanded,STU14473,Zara O,XII RPL 1,2021
100.0,75.3,1.6,0,1,3.2,1,3,4,0,0,StudentExpanded,STU14474,Arya O,XII RPL 2,2021
100.0,91.0,-4.3,0,0,10.3,4,3,3,0,0,StudentExpanded,STU14475,Bella O,XII AKL 1,2021
63.0,67.7,3.3,3,0,7.0,2,3,3,0,0,StudentExpanded,STU14476,Candra O,X TKJ 1,2023
97.8,81.7,3.4,0,0,0.9,0,3,3,5,0,StudentExpanded,STU14477,Danu O,X TKJ 2,2023
86.0,67.0,2.1,4,0,0.5,3,3,4,0,0,StudentExpanded,STU14478,Ervina O,X RPL 1,2023
88.2,73.3,1.6,2,0,8.8,0,3,3,3,0,StudentExpanded,STU14479,Faris O,X RPL 2,2023
100.0,44.0,2.9,3,0,6.7,4,3,3,4,1,StudentExpanded,STU14480,Gina O,X AKL 1,2023
81.3,45.0,-3.0,4,1,7.2,3,1,1,3,1,StudentExpanded,STU14481,Huda O,XI TKJ 1,2022
93.6,64.7,0.8,2,0,0.5,0,1,1,1,1,StudentExpanded,STU14482,Irvan O,XI TKJ 2,2022
84.4,56.0,-2.2,1,0,1.1,4,3,3,3,1,StudentExpanded,STU14483,Joko2 O,XI RPL 1,2022
84.8,57.3,3.6,3,1,0.9,1,2,2,1,1,StudentExpanded,STU14484,Kartini O,XI RPL 2,2022
69.9,68.7,0.1,1,0,1.7,7,1,1,3,0,StudentExpanded,STU14485,Lestari2 O,XI AKL 1,2022
100.0,54.3,-6.6,1,0,3.2,1,1,1,1,1,StudentExpanded,STU14486,Manuel O,XII TKJ 1,2021
33.1,46.3,-4.4,1,1,1.8,1,1,1,0,1,StudentExpanded,STU14487,Nisa O,XII TKJ 2,2021
74.6,77.3,-0.1,0,0,2.8,1,2,2,3,0,StudentExpanded,STU14488,Oscar O,XII RPL 1,2021
70.7,40.0,-1.6,2,0,0.5,5,1,1,4,1,StudentExpanded,STU14489,Putri2 O,XII RPL 2,2021
96.6,64.7,-1.5,3,0,0.9,2,3,3,2,1,StudentExpanded,STU14490,Rahma O,XII AKL 1,2021
65.0,80.7,-2.3,0,0,0.8,5,3,4,1,0,StudentExpanded,STU14491,Adi O,X TKJ 1,2023
81.1,68.7,-2.5,3,0,7.2,1,1,1,2,0,StudentExpanded,STU14492,Budi2 O,X TKJ 2,2023
91.3,47.3,1.1,2,0,0.5,2,3,4,0,1,StudentExpanded,STU14493,Citra2 O,X RPL 1,2023
62.1,52.0,2.3,2,0,16.7,4,3,3,3,1,StudentExpanded,STU14494,Dewi2 O,X RPL 2,2023
79.7,58.7,0.8,1,0,2.6,0,1,1,1,1,StudentExpanded,STU14495,Eka2 O,X AKL 1,2023
77.9,52.0,2.0,1,0,5.0,3,3,3,3,1,StudentExpanded,STU14496,Fajar2 O,XI TKJ 1,2022
78.2,85.7,0.2,0,0,3.9,2,3,4,2,0,StudentExpanded,STU14497,Gita2 O,XI TKJ 2,2022
84.0,67.3,-4.6,3,1,7.4,2,2,2,2,0,StudentExpanded,STU14498,Hadi2 O,XI RPL 1,2022
78.6,75.0,4.5,0,1,0.6,2,2,2,3,0,StudentExpanded,STU14499,Indah2 O,XI RPL 2,2022
100.0,78.7,4.3,0,0,12.0,2,3,3,2,0,StudentExpanded,STU14500,Joko3 O,XI AKL 1,2022
92.9,74.7,1.9,4,0,13.4,6,2,2,1,0,StudentExpanded,STU14501,Andi P,XII TKJ 1,2021
86.6,96.7,-3.7,0,0,1.7,3,2,2,3,0,StudentExpanded,STU14502,Budi P,XII TKJ 2,2021
86.5,77.7,-4.4,0,0,0.8,3,3,3,5,0,StudentExpanded,STU14503,Citra P,XII RPL 1,2021
75.8,58.0,-2.2,2,1,1.2,5,3,4,2,1,StudentExpanded,STU14504,Dewi P,XII RPL 2,2021
100.0,77.3,6.5,0,0,0.5,0,3,3,2,0,StudentExpanded,STU14505,Eka P,XII AKL 1,2021
91.2,72.3,1.1,1,1,1.2,3,3,3,1,0,StudentExpanded,STU14506,Fajar P,X TKJ 1,2023
78.4,52.3,0.1,3,0,10.7,2,2,2,1,1,StudentExpanded,STU14507,Gita P,X TKJ 2,2023
94.8,91.0,0.4,0,1,6.8,1,2,2,0,0,StudentExpanded,STU14508,Hadi P,X RPL 1,2023
100.0,48.3,-1.2,4,0,1.9,0,2,2,4,1,StudentExpanded,STU14509,Indah P,X RPL 2,2023
76.1,81.7,-0.2,0,0,1.7,3,3,4,1,0,StudentExpanded,STU14510,Joko P,X AKL 1,2023
96.1,64.3,0.3,3,1,7.9,6,2,2,2,1,StudentExpanded,STU14511,Kartika P,XI TKJ 1,2022
88.5,61.3,-1.7,1,0,1.6,2,2,2,1,1,StudentExpanded,STU14512,Lukman P,XI TKJ 2,2022
77.6,54.0,-3.6,4,0,3.9,5,3,3,5,1,StudentExpanded,STU14513,Maya P,XI RPL 1,2022
76.5,87.0,0.3,0,0,0.5,4,2,2,3,0,StudentExpanded,STU14514,Nanda P,XI RPL 2,2022
94.6,58.3,-2.3,1,0,0.8,5,3,3,3,1,StudentExpanded,STU14515,Omar P,XI AKL 1,2022
86.0,58.3,3.2,3,1,5.6,1,3,4,2,1,StudentExpanded,STU14516,Putri P,XII TKJ 1,2021
100.0,76.0,1.5,0,1,4.1,4,3,3,1,0,StudentExpanded,STU14517,Rizky P,XII TKJ 2,2021
100.0,72.7,-0.3,1,0,1.6,2,2,2,4,0,StudentExpanded,STU14518,Sari P,XII RPL 1,2021
88.0,67.7,-2.2,4,0,0.5,3,3,3,3,0,StudentExpanded,STU14519,Tono P,XII RPL 2,2021
77.5,91.7,2.0,0,1,6.6,1,3,4,2,0,StudentExpanded,STU14520,Ulya P,XII AKL 1,2021
100.0,69.7,2.2,4,0,0.7,1,1,1,1,0,StudentExpanded,STU14521,Vina P,X TKJ 1,2023
76.7,80.0,-1.4,0,0,4.7,2,3,3,2,0,StudentExpanded,STU14522,Wahyu P,X TKJ 2,2023
96.1,68.3,1.1,4,0,0.9,3,3,3,3,0,StudentExpanded,STU14523,Xena P,X RPL 1,2023
61.2,89.0,-2.6,0,0,16.5,2,2,2,6,0,StudentExpanded,STU14524,Yoga P,X RPL 2,2023
100.0,79.7,0.5,0,0,7.8,2,3,4,2,0,StudentExpanded,STU14525,Zahra P,X AKL 1,2023
52.2,63.3,-2.5,1,0,2.9,2,3,3,3,1,StudentExpanded,STU14526,Agus P,XI TKJ 1,2022
80.4,75.7,-1.5,0,0,10.7,1,1,1,1,0,StudentExpanded,STU14527,Bayu P,XI TKJ 2,2022
64.7,53.3,2.6,3,1,0.5,2,3,3,2,1,StudentExpanded,STU14528,Cahaya P,XI RPL 1,2022
100.0,77.7,3.5,0,0,9.6,2,1,1,1,0,StudentExpanded,STU14529,Dimas P,XI RPL 2,2022
70.3,57.0,-4.2,2,1,8.0,1,3,3,3,1,StudentExpanded,STU14530,Elin P,XI AKL 1,2022
92.4,72.3,-0.5,4,0,3.2,4,3,4,1,0,StudentExpanded,STU14531,Fadil P,XII TKJ 1,2021
85.7,58.3,2.0,3,0,4.5,0,3,3,1,1,StudentExpanded,STU14532,Glen P,XII TKJ 2,2021
63.1,74.0,-3.1,2,0,6.7,5,3,3,1,0,StudentExpanded,STU14533,Hana P,XII RPL 1,2021
99.6,70.7,-1.2,2,1,0.5,3,3,3,6,0,StudentExpanded,STU14534,Irfan P,XII RPL 2,2021
84.8,75.0,1.6,0,1,1.3,4,1,1,2,0,StudentExpanded,STU14535,Jasmine P,XII AKL 1,2021
100.0,42.0,-1.6,2,1,0.5,0,1,1,0,1,StudentExpanded,STU14536,Koko P,X TKJ 1,2023
96.6,87.0,-4.0,0,0,1.2,3,3,4,1,0,StudentExpanded,STU14537,Lestari P,X TKJ 2,2023
75.2,83.0,-1.0,0,1,0.7,2,3,4,2,0,StudentExpanded,STU14538,Mitra P,X RPL 1,2023
78.5,57.7,-0.6,1,0,0.5,1,1,1,3,1,StudentExpanded,STU14539,Nopal P,X RPL 2,2023
78.6,60.3,4.7,1,1,0.5,3,3,4,3,1,StudentExpanded,STU14540,Olivia P,X AKL 1,2023
94.7,65.3,7.1,2,0,0.5,0,1,1,3,0,StudentExpanded,STU14541,Prabu P,XI TKJ 1,2022
96.6,77.3,1.0,0,0,4.3,0,2,2,1,0,StudentExpanded,STU14542,Raka P,XI TKJ 2,2022
71.4,57.3,0.3,1,1,0.5,4,3,3,2,1,StudentExpanded,STU14543,Sinta P,XI RPL 1,2022
96.7,62.7,-3.3,4,0,3.1,1,3,4,1,1,StudentExpanded,STU14544,Taufik P,XI RPL 2,2022
94.0,89.3,-4.2,0,0,1.1,1,3,4,2,0,StudentExpanded,STU14545,Uci P,XI AKL 1,2022
97.3,86.3,3.5,0,0,10.0,2,3,3,4,0,StudentExpanded,STU14546,Vera P,XII TKJ 1,2021
91.3,67.7,-4.4,2,1,0.9,3,3,3,3,0,StudentExpanded,STU14547,Wulan P,XII TKJ 2,2021
97.3,74.3,2.0,1,0,4.1,3,3,4,2,0,StudentExpanded,STU14548,Yanto P,XII RPL 1,2021
71.5,77.7,7.2,0,0,1.5,3,1,1,3,0,StudentExpanded,STU14549,Zaki P,XII RPL 2,2021
91.9,95.0,-3.1,0,0,4.1,3,2,2,0,0,StudentExpanded,STU14550,Aldi P,XII AKL 1,2021
98.0,64.3,-5.7,4,0,1.5,3,1,1,1,1,StudentExpanded,STU14551,Bening P,X TKJ 1,2023
100.0,85.0,1.4,0,0,1.4,1,3,4,0,0,StudentExpanded,STU14552,Cakra P,X TKJ 2,2023
96.9,51.0,3.9,2,1,0.8,3,3,4,3,1,StudentExpanded,STU14553,Darma P,X RPL 1,2023
71.9,76.0,-3.0,0,0,1.2,0,2,2,2,0,StudentExpanded,STU14554,Elang P,X RPL 2,2023
100.0,65.7,2.9,2,0,5.0,1,2,2,4,0,StudentExpanded,STU14555,Fitri P,X AKL 1,2023
100.0,91.3,3.7,0,0,2.0,1,1,1,3,0,StudentExpanded,STU14556,Gilang P,XI TKJ 1,2022
67.8,53.7,1.1,1,1,3.7,1,2,2,6,1,StudentExpanded,STU14557,Haris P,XI TKJ 2,2022
79.5,70.0,-1.2,4,0,1.9,2,2,2,0,0,StudentExpanded,STU14558,Ika P,XI RPL 1,2022
98.4,90.7,2.4,0,0,3.7,3,3,3,1,0,StudentExpanded,STU14559,Janur P,XI RPL 2,2022
72.8,68.3,-1.6,1,0,2.0,4,3,4,1,0,StudentExpanded,STU14560,Kamil P,XI AKL 1,2022
89.7,54.7,-0.1,2,0,3.1,1,2,2,2,1,StudentExpanded,STU14561,Lira P,XII TKJ 1,2021
86.9,68.7,-1.1,2,0,1.6,3,3,3,3,0,StudentExpanded,STU14562,Melda P,XII TKJ 2,2021
100.0,65.0,0.8,2,0,1.1,3,2,2,1,0,StudentExpanded,STU14563,Naim P,XII RPL 1,2021
92.1,78.3,0.5,0,1,9.6,0,3,3,3,0,StudentExpanded,STU14564,Omar2 P,XII RPL 2,2021
57.0,87.3,-0.1,0,0,0.8,2,3,4,4,0,StudentExpanded,STU14565,Pertiwi P,XII AKL 1,2021
97.0,70.3,-0.7,3,0,7.7,0,1,1,4,0,StudentExpanded,STU14566,Rafi P,X TKJ 1,2023
100.0,94.3,1.8,0,0,8.5,3,3,4,3,0,StudentExpanded,STU14567,Salsa P,X TKJ 2,2023
78.6,47.7,-2.2,4,0,3.8,1,1,1,0,1,StudentExpanded,STU14568,Titis P,X RPL 1,2023
85.3,65.3,-2.4,3,1,10.6,0,2,2,5,0,StudentExpanded,STU14569,Umam P,X RPL 2,2023
89.1,84.0,3.4,0,1,2.0,2,3,3,0,0,StudentExpanded,STU14570,Vino P,X AKL 1,2023
78.4,86.0,2.8,0,1,1.8,2,2,2,3,0,StudentExpanded,STU14571,Winda P,XI TKJ 1,2022
100.0,78.3,-2.1,0,0,2.0,3,2,2,2,0,StudentExpanded,STU14572,Yudha P,XI TKJ 2,2022
71.1,64.0,-2.3,2,0,0.5,4,1,1,0,1,StudentExpanded,STU14573,Zara P,XI RPL 1,2022
96.5,62.7,-2.1,2,0,1.3,1,2,2,1,1,StudentExpanded,STU14574,Arya P,XI RPL 2,2022
96.9,65.0,-5.5,3,0,5.5,0,3,4,1,0,StudentExpanded,STU14575,Bella P,XI AKL 1,2022
74.3,55.7,2.8,3,0,7.0,3,1,1,3,1,StudentExpanded,STU14576,Candra P,XII TKJ 1,2021
72.7,83.7,1.1,0,0,2.1,3,3,4,1,0,StudentExpanded,STU14577,Danu P,XII TKJ 2,2021
84.1,78.3,-2.7,0,1,11.4,7,3,4,1,0,StudentExpanded,STU14578,Ervina P,XII RPL 1,2021
92.5,60.0,2.1,4,0,8.0,3,2,2,2,1,StudentExpanded,STU14579,Faris P,XII RPL 2,2021
85.1,52.7,2.7,3,0,1.1,2,2,2,1,1,StudentExpanded,STU14580,Gina P,XII AKL 1,2021
100.0,57.0,-0.2,1,0,0.5,1,1,1,1,1,StudentExpanded,STU14581,Huda P,X TKJ 1,2023
71.6,52.0,1.4,3,1,4.8,1,2,2,2,1,StudentExpanded,STU14582,Irvan P,X TKJ 2,2023
75.3,69.0,1.3,4,0,7.1,1,1,1,3,0,StudentExpanded,STU14583,Joko2 P,X RPL 1,2023
93.3,50.3,-0.0,2,0,0.7,2,3,4,2,1,StudentExpanded,STU14584,Kartini P,X RPL 2,2023
59.2,71.0,0.1,3,1,4.5,0,3,3,6,0,StudentExpanded,STU14585,Lestari2 P,X AKL 1,2023
76.9,76.7,1.1,0,0,1.5,2,3,4,2,0,StudentExpanded,STU14586,Manuel P,XI TKJ 1,2022
85.9,89.3,0.6,0,1,14.7,3,3,3,2,0,StudentExpanded,STU14587,Nisa P,XI TKJ 2,2022
84.9,75.3,-1.3,0,0,3.9,0,3,3,5,0,StudentExpanded,STU14588,Oscar P,XI RPL 1,2022
66.3,20.0,-1.7,3,1,5.6,3,2,2,3,1,StudentExpanded,STU14589,Putri2 P,XI RPL 2,2022
52.0,46.7,4.8,2,1,0.5,1,3,3,1,1,StudentExpanded,STU14590,Rahma P,XI AKL 1,2022
98.1,34.3,-1.1,2,0,0.5,0,1,1,1,1,StudentExpanded,STU14591,Adi P,XII TKJ 1,2021
100.0,75.0,-3.8,0,0,0.6,1,1,1,4,0,StudentExpanded,STU14592,Budi2 P,XII TKJ 2,2021
